Timestamp,Username,Sample_name,Class1,Class2
2021-04-27 09:25:48.444215,annotator1,7_speaker9_female_1,3,2
2021-04-27 09:26:54.183366,annotator1,27_speaker19_male,2,1
2021-04-27 09:28:31.952189,annotator1,4_speaker3_female,2,4
2021-04-27 09:29:24.042624,annotator1,21_speaker19_male,1,1
2021-04-27 09:30:17.737409,annotator1,10_speaker3_female,2,3
2021-04-27 09:31:00.406160,annotator1,46_speaker22_male,3,3
2021-04-27 09:31:30.153583,annotator1,58_speaker31_female,1,2
2021-04-27 09:32:23.748877,annotator1,28_speaker4_female,2,1
2021-04-27 09:33:28.954306,annotator1,11_speaker42_female,1,2
2021-04-27 09:34:55.310217,annotator1,37_speaker7_male,2,2
2021-04-27 09:36:10.288776,annotator1,27_speaker3_female_1,2,3
2021-04-27 09:37:41.235195,annotator1,30_speaker39_male,2,2
2021-04-27 09:39:02.685278,annotator1,26_speaker9_female,3,2
2021-04-27 09:39:51.187135,annotator1,21_speaker31_female,2,2
2021-04-27 09:41:29.515561,annotator1,37_speaker5_female,1,3
2021-04-27 10:11:21.131486,annotator1,29_speaker13_male,2,1
2021-04-27 10:15:09.734660,annotator1,35_speaker22_male,4,4
2021-04-27 10:15:38.674852,annotator1,6_speaker35_female,3,3
2021-04-27 10:18:47.583846,annotator1,20_speaker3_male,2,2
2021-04-27 10:20:16.873424,annotator1,41_speaker34_female,3,2
2021-04-27 10:21:20.259577,annotator1,35_speaker34_female,4,3
2021-04-27 10:22:22.377897,annotator1,15_speaker29_male_1,2,1
2021-04-27 10:23:18.526140,annotator1,47_speaker22_male,4,4
2021-04-27 10:24:15.831216,annotator1,6_speaker6_female,3,3
2021-04-27 10:25:39.245584,annotator1,2_speaker9_female,4,3
2021-04-27 10:33:19.423265,annotator1,28_speaker24_female,4,4
2021-04-27 10:36:00.465144,annotator1,32_speaker19_male,3,1
2021-04-27 10:37:18.020193,annotator1,39_speaker3_female,3,4
2021-04-27 10:38:46.137903,annotator1,23_speaker23_female,2,2
2021-04-27 10:41:10.159590,annotator1,51_speaker12_male,1,2
2021-04-27 10:41:51.122595,annotator1,57_speaker36_male_1,3,3
2021-04-27 10:42:45.778591,annotator1,22_speaker18_female,3,3
2021-04-27 10:45:08.984518,annotator1,40_speaker23_female,1,1
2021-04-27 10:46:20.453604,annotator1,17_speaker11_female,3,4
2021-04-27 10:47:55.281908,annotator1,10_speaker2_female_1,4,4
2021-04-27 10:49:29.156349,annotator1,48_speaker24_female,3,3
2021-04-27 10:51:24.424377,annotator1,6_speaker26_female,3,2
2021-04-27 10:52:03.891540,annotator1,19_speaker11_female,4,4
2021-04-27 10:53:06.539828,annotator1,21_speaker18_female,3,4
2021-04-27 10:54:02.806324,annotator1,57_speaker3_female,2,1
2021-04-27 10:54:53.721613,annotator1,57_speaker21_male,3,4
2021-04-27 10:55:43.436078,annotator1,57_speaker31_female,2,1
2021-04-27 10:56:22.381039,annotator1,54_speaker18_female,4,4
2021-04-27 10:57:51.955761,annotator1,25_speaker32_female,4,3
2021-04-27 10:58:44.828428,annotator1,19_speaker1_female,1,1
2021-04-27 11:00:34.809861,annotator1,51_speaker31_female,2,3
2021-04-27 11:07:13.961352,annotator1,27_speaker6_female,1,1
2021-04-27 11:19:02.731893,annotator1,31_speaker18_female,2,3
2021-04-27 11:20:27.986288,annotator1,23_speaker1_female,2,1
2021-04-27 11:21:20.171248,annotator1,31_speaker33_female,2,3
2021-04-27 11:22:08.462212,annotator1,8_speaker32_female,3,2
2021-04-27 11:23:14.784851,annotator1,5_speaker26_female,2,2
2021-04-27 11:24:08.255027,annotator1,13_speaker42_female,2,2
2021-04-27 11:29:25.016261,annotator1,4_speaker9_female,3,2
2021-04-27 11:31:21.877782,annotator1,13_speaker39_male,1,1
2021-04-27 11:32:27.163274,annotator1,27_speaker33_female,3,4
2021-04-27 11:33:02.356348,annotator1,12_speaker33_female,4,4
2021-04-27 11:36:37.322642,annotator1,20_speaker31_female,1,2
2021-04-27 11:39:18.718936,annotator1,57_speaker25_male,3,4
2021-04-27 11:39:44.222941,annotator1,41_speaker3_female,2,2
2021-04-28 00:51:59.029197,annotator4,8_speaker13_male,3,3
2021-04-28 00:52:36.783069,annotator4,18_speaker3_female_1,2,3
2021-04-28 00:53:57.524548,annotator4,5_speaker37_female,4,4
2021-04-28 11:04:03.750451,annotator1,28_speaker2_female,3,3
2021-04-28 11:05:04.467488,annotator1,39_speaker29_male,3,2
2021-04-28 11:05:45.938387,annotator1,33_speaker25_male_2,3,4
2021-04-28 11:06:15.135125,annotator1,46_speaker11_female,3,3
2021-04-28 11:07:17.309172,annotator1,8_speaker21_male,2,2
2021-04-28 11:08:13.444303,annotator1,13_speaker3_female_4,2,1
2021-04-28 11:09:26.361100,annotator1,9_speaker19_male,1,1
2021-04-28 11:10:04.799626,annotator1,43_speaker18_female,4,4
2021-04-28 11:10:41.995799,annotator1,46_speaker3_female,2,1
2021-04-28 11:11:27.612865,annotator1,13_speaker30_male,3,3
2021-04-28 11:12:20.709563,annotator1,5_speaker24_female,4,4
2021-04-28 11:13:55.698984,annotator1,32_speaker23_female,3,2
2021-04-28 11:15:33.370063,annotator1,4_speaker24_female,4,4
2021-04-28 11:16:26.599150,annotator1,23_speaker18_female,3,3
2021-04-28 11:17:16.105819,annotator1,29_speaker35_female,4,4
2021-04-28 11:17:31.136328,annotator10,10_speaker30_male,1,2
2021-04-28 11:18:09.243730,annotator1,19_speaker36_male,2,2
2021-04-28 11:18:16.198890,annotator10,46_speaker3_female_1,3,3
2021-04-28 11:19:12.838876,annotator10,30_speaker3_female_1,3,5
2021-04-28 11:19:22.787012,annotator1,53_speaker18_female,4,4
2021-04-28 11:19:37.701177,annotator10,19_speaker0_female_1,4,4
2021-04-28 11:20:33.865274,annotator1,50_speaker6_female,1,2
2021-04-28 11:20:43.706650,annotator10,28_speaker2_female,4,4
2021-04-28 11:21:09.685912,annotator1,52_speaker23_female,3,3
2021-04-28 11:21:25.062394,annotator10,39_speaker29_male,4,2
2021-04-28 11:22:04.236775,annotator1,16_speaker19_male,2,1
2021-04-28 11:23:18.557906,annotator1,35_speaker6_female,2,2
2021-04-28 11:24:17.625563,annotator1,4_speaker27_female,1,2
2021-04-28 11:24:57.184260,annotator1,31_speaker27_female,2,2
2021-04-28 11:25:57.330757,annotator1,11_speaker11_female,4,4
2021-04-28 11:27:18.955928,annotator1,33_speaker34_female,3,2
2021-04-28 11:28:09.204037,annotator1,24_speaker3_female,2,1
2021-04-28 11:29:08.127648,annotator1,54_speaker3_male,2,3
2021-04-28 11:35:05.208255,annotator1,39_speaker30_male,2,2
2021-04-28 11:36:16.527647,annotator1,31_speaker32_female,3,3
2021-04-28 11:37:34.187552,annotator1,17_speaker33_female,4,4
2021-04-28 11:38:49.692831,annotator1,48_speaker23_female,2,2
2021-04-28 15:09:23.692098,annotator1,43_speaker3_female,3,3
2021-04-28 15:11:34.472172,annotator1,2_speaker29_male,3,2
2021-04-28 15:12:19.870617,annotator1,19_speaker19_male,2,1
2021-04-28 15:13:30.196145,annotator1,53_speaker7_male,4,4
2021-04-28 15:14:17.723563,annotator1,15_speaker31_female,1,2
2021-04-28 15:15:49.219984,annotator1,39_speaker35_female_1,2,2
2021-04-28 15:16:32.886452,annotator1,33_speaker3_female,3,4
2021-04-28 15:17:26.414979,annotator1,8_speaker2_female,4,3
2021-04-28 15:18:44.630470,annotator1,34_speaker36_male,1,1
2021-04-28 15:20:17.826996,annotator1,30_speaker33_female,4,4
2021-04-28 15:20:41.659686,annotator1,47_speaker17_female,3,3
2021-04-28 15:21:14.501692,annotator1,45_speaker3_male,3,3
2021-04-28 15:22:52.365556,annotator1,38_speaker3_male,1,2
2021-04-28 15:23:42.794992,annotator1,21_speaker22_male,3,3
2021-04-28 15:24:55.104520,annotator1,34_speaker27_female,2,2
2021-04-28 15:26:08.657193,annotator1,36_speaker9_female,4,3
2021-04-28 15:27:32.859114,annotator1,52_speaker18_female,3,3
2021-04-28 15:28:16.806371,annotator1,39_speaker11_female,3,4
2021-04-28 15:29:17.404509,annotator1,25_speaker36_male,1,2
2021-04-28 15:30:12.740666,annotator1,34_speaker27_female,3,2
2021-04-28 15:31:11.660472,annotator1,46_speaker3_male,3,3
2021-04-28 15:32:09.817642,annotator1,23_speaker36_male,2,1
2021-04-28 15:33:43.495013,annotator1,14_speaker28_male,3,2
2021-04-28 15:34:28.796188,annotator1,34_speaker39_male,1,1
2021-04-28 15:35:01.760300,annotator1,23_speaker18_female_1,4,4
2021-04-28 15:35:42.936611,annotator1,21_speaker39_male,3,2
2021-04-28 15:36:27.903562,annotator1,22_speaker2_female,4,3
2021-04-28 20:52:15.944069,annotator1,13_speaker11_female,4,4
2021-04-28 20:52:46.587754,annotator1,58_speaker3_female,3,1
2021-04-28 20:58:21.491250,annotator1,27_speaker32_female,4,3
2021-04-28 20:59:14.703842,annotator1,39_speaker3_female_1,3,4
2021-04-28 21:00:11.600354,annotator1,30_speaker3_female,3,3
2021-04-28 21:00:59.703603,annotator1,10_speaker2_female,5,4
2021-04-28 21:02:02.405056,annotator1,40_speaker35_female,3,2
2021-04-28 21:02:54.620299,annotator1,37_speaker11_female,3,4
2021-04-28 21:03:44.976774,annotator1,15_speaker38_male,1,2
2021-04-28 21:04:22.245053,annotator1,18_speaker3_female,3,4
2021-04-28 21:04:53.492666,annotator1,2_speaker25_male,4,5
2021-04-28 21:05:38.699109,annotator1,30_speaker2_female_1,5,4
2021-04-28 21:06:10.565083,annotator1,6_speaker19_male,1,1
2021-04-28 21:07:17.814587,annotator1,13_speaker36_male,2,2
2021-04-28 21:08:05.060647,annotator1,49_speaker3_female,3,4
2021-04-28 21:09:01.385815,annotator1,29_speaker19_male,2,1
2021-04-28 21:10:39.477863,annotator1,15_speaker24_female,3,4
2021-04-28 21:12:14.456638,annotator1,11_speaker32_female,4,3
2021-04-28 21:13:01.383844,annotator1,12_speaker3_female_1,2,3
2021-04-28 21:14:39.506212,annotator1,19_speaker10_female,4,4
2021-04-28 21:16:14.778103,annotator1,16_speaker26_female,4,3
2021-04-28 21:17:41.636157,annotator1,13_speaker3_female,3,4
2021-04-28 21:19:02.111343,annotator1,9_speaker9_female,4,3
2021-04-28 21:20:18.029610,annotator1,20_speaker39_male,2,2
2021-04-28 21:22:11.830196,annotator1,24_speaker18_female,4,5
2021-04-28 21:23:04.248918,annotator1,48_speaker3_female,3,3
2021-04-28 21:24:31.071022,annotator1,8_speaker2_female_1,5,4
2021-04-28 21:26:14.472909,annotator1,10_speaker23_female,1,2
2021-04-28 21:27:27.313275,annotator1,17_speaker18_female,4,5
2021-04-28 21:28:34.775574,annotator1,58_speaker8_female,4,4
2021-04-28 21:30:44.007355,annotator1,17_speaker38_male,1,2
2021-04-28 21:31:42.505997,annotator1,49_speaker25_male,5,5
2021-04-28 21:33:02.547132,annotator1,22_speaker3_male,3,3
2021-04-28 21:33:55.392480,annotator1,28_speaker3_female_1,2,2
2021-04-28 21:35:09.394748,annotator1,39_speaker27_female_1,3,3
2021-04-28 21:36:14.962999,annotator1,22_speaker31_female,2,2
2021-04-28 21:36:52.676487,annotator1,6_speaker36_male,3,3
2021-04-28 21:37:49.748484,annotator1,53_speaker13_male,3,2
2021-04-28 21:38:58.986130,annotator1,1_speaker6_female,2,1
2021-04-28 21:39:59.497737,annotator1,30_speaker34_female,3,3
2021-04-28 21:40:59.949435,annotator1,34_speaker34_female,3,2
2021-04-28 21:41:19.893701,annotator1,49_speaker3_female_3,3,4
2021-04-28 21:42:00.610699,annotator1,34_speaker1_female,2,2
2021-04-28 21:42:20.757285,annotator1,6_speaker25_male,5,5
2021-04-28 21:42:50.676718,annotator1,50_speaker18_female,4,4
2021-04-28 21:43:37.512060,annotator1,10_speaker13_male,2,1
2021-04-28 21:44:05.117982,annotator1,49_speaker36_male,2,2
2021-04-28 21:45:41.275757,annotator1,46_speaker7_male,3,3
2021-04-28 21:46:36.360252,annotator1,18_speaker12_male,2,2
2021-04-28 21:47:43.328386,annotator1,2_speaker21_male,3,4
2021-04-28 21:48:14.308784,annotator1,28_speaker17_female,4,3
2021-04-28 21:48:44.779097,annotator1,41_speaker31_female,2,1
2021-04-28 21:49:33.067906,annotator1,27_speaker10_female,5,4
2021-04-28 21:50:18.328377,annotator1,7_speaker30_male,2,2
2021-04-28 21:51:05.866099,annotator1,32_speaker5_female_1,3,3
2021-04-28 21:51:54.136152,annotator1,3_speaker21_male,2,3
2021-04-28 21:52:32.890734,annotator1,25_speaker37_female,4,3
2021-04-28 21:53:23.813998,annotator1,15_speaker42_female_1,2,3
2021-04-28 21:54:04.268379,annotator1,27_speaker22_male,4,4
2021-04-28 21:55:03.448746,annotator1,5_speaker12_male,1,1
2021-04-28 21:55:45.544349,annotator1,1_speaker18_female,4,4
2021-04-28 21:56:32.282000,annotator1,10_speaker27_female,3,3
2021-04-28 21:57:23.020119,annotator1,43_speaker7_male,4,3
2021-04-28 21:58:02.379296,annotator1,43_speaker24_female,4,4
2021-04-28 21:58:31.351610,annotator1,58_speaker1_female,3,2
2021-04-28 21:59:01.240786,annotator1,28_speaker11_female,4,4
2021-04-28 21:59:38.480132,annotator1,14_speaker18_female,4,4
2021-04-29 12:51:18.564099,annotator10,13_speaker3_female_1,3,4
2021-04-29 12:51:45.013932,annotator10,39_speaker27_female_2,2,3
2021-05-04 20:42:19.327075,annotator2,34_speaker14_female_1,1,2
2021-05-04 20:42:57.540135,annotator2,13_speaker3_female,2,2
2021-05-04 20:43:43.617129,annotator2,39_speaker30_male,1,2
2021-05-04 20:44:21.807317,annotator2,43_speaker21_male,3,3
2021-05-04 20:44:40.846495,annotator2,42_speaker2_female_1,3,3
2021-05-04 20:45:15.013248,annotator2,10_speaker27_female,3,4
2021-05-04 20:45:54.896498,annotator2,39_speaker14_female,2,2
2021-05-04 20:46:20.473748,annotator2,15_speaker31_female,1,1
2021-05-04 20:47:02.789707,annotator2,8_speaker14_female_1,3,3
2021-05-04 20:47:37.921709,annotator2,49_speaker3_female_1,4,4
2021-05-04 20:48:10.422352,annotator2,31_speaker27_female,2,3
2021-05-04 20:48:40.031830,annotator2,48_speaker18_female_1,5,4
2021-05-04 20:49:19.338459,annotator2,17_speaker21_male,4,4
2021-05-04 20:49:50.135053,annotator2,44_speaker22_male,5,5
2021-05-04 20:50:24.578697,annotator2,25_speaker18_female,5,3
2021-05-04 20:51:03.522058,annotator2,39_speaker27_female,2,2
2021-05-04 20:51:53.464348,annotator2,38_speaker39_male,2,2
2021-05-04 20:52:18.569863,annotator2,52_speaker23_female,3,3
2021-05-04 20:53:06.330800,annotator2,13_speaker19_male,5,4
2021-05-04 20:53:38.473197,annotator2,56_speaker9_female,3,3
2021-05-04 20:54:24.093106,annotator2,17_speaker19_male,5,3
2021-05-04 20:55:10.395766,annotator2,28_speaker19_male,4,4
2021-05-04 20:55:35.627974,annotator2,57_speaker36_male_1,2,3
2021-05-04 20:56:37.705533,annotator2,43_speaker35_female,3,3
2021-05-04 20:57:12.753271,annotator2,31_speaker5_female,3,3
2021-05-04 20:57:59.603562,annotator2,13_speaker3_male,3,3
2021-05-04 21:01:48.780158,annotator2,13_speaker12_male,1,2
2021-05-04 21:02:42.241686,annotator2,28_speaker18_female,4,5
2021-05-04 21:03:19.848587,annotator2,12_speaker34_female,5,5
2021-05-04 21:04:52.095801,annotator2,25_speaker27_female,2,3
2021-05-04 21:05:47.158765,annotator2,29_speaker19_male,4,2
2021-05-04 21:06:22.354719,annotator2,28_speaker24_female,3,3
2021-05-04 21:07:57.305013,annotator2,32_speaker14_female,1,2
2021-05-04 21:08:27.352624,annotator2,44_speaker23_female,2,2
2021-05-04 21:09:40.806905,annotator2,2_speaker24_female,3,4
2021-05-04 21:10:20.038305,annotator2,33_speaker25_male_1,4,3
2021-05-04 21:10:59.449985,annotator2,15_speaker18_female,3,4
2021-05-04 21:11:59.565616,annotator2,18_speaker14_female,2,3
2021-05-04 21:12:33.948885,annotator2,31_speaker32_female,4,4
2021-05-04 21:13:15.549940,annotator2,19_speaker32_female,4,4
2021-05-04 21:14:03.742865,annotator2,45_speaker25_male,4,4
2021-05-04 21:14:43.871213,annotator2,27_speaker10_female,4,4
2021-05-04 21:15:52.845980,annotator2,53_speaker18_female_2,3,3
2021-05-04 21:16:47.708354,annotator2,32_speaker1_female,1,1
2021-05-04 21:17:17.248873,annotator2,24_speaker22_male,5,5
2021-05-04 21:18:07.621129,annotator2,11_speaker9_female,4,4
2021-05-04 21:18:40.109610,annotator2,34_speaker27_female,2,2
2021-05-04 21:19:13.194889,annotator2,55_speaker1_female,2,3
2021-05-04 21:19:41.952705,annotator2,49_speaker25_male,5,5
2021-05-04 21:20:20.462041,annotator2,30_speaker35_female,3,3
2021-05-04 21:20:43.656565,annotator2,43_speaker3_female,2,3
2021-05-04 21:21:26.947682,annotator2,9_speaker14_female,3,3
2021-05-04 21:22:04.702053,annotator2,21_speaker31_female,1,1
2021-05-04 21:22:04.748776,annotator2,21_speaker31_female,1,1
2021-05-04 21:22:47.218994,annotator2,45_speaker26_female,5,4
2021-05-04 21:23:09.332924,annotator2,51_speaker14_female,3,3
2021-05-04 21:23:38.551187,annotator2,39_speaker39_male,1,1
2021-05-04 21:24:19.188677,annotator2,29_speaker1_female,1,2
2021-05-04 21:24:53.112456,annotator2,29_speaker3_male,4,4
2021-05-04 21:25:32.893344,annotator2,32_speaker25_male,5,5
2021-05-04 21:26:20.850949,annotator2,3_speaker1_female,1,1
2021-05-04 21:27:16.057384,annotator2,4_speaker42_female,3,4
2021-05-04 21:27:47.187267,annotator2,51_speaker39_male,1,1
2021-05-04 21:28:38.811137,annotator2,4_speaker22_male,3,3
2021-05-04 21:29:26.099819,annotator2,49_speaker3_female,3,3
2021-05-04 21:30:20.438718,annotator2,9_speaker3_male,3,3
2021-05-04 21:31:06.685756,annotator2,54_speaker7_male,4,4
2021-05-04 21:31:52.109471,annotator2,22_speaker6_female,3,3
2021-05-04 21:32:20.249783,annotator2,6_speaker36_male,3,4
2021-05-04 21:32:58.571898,annotator2,42_speaker2_female,3,3
2021-05-04 21:33:58.091684,annotator2,40_speaker35_female,5,3
2021-05-04 21:34:34.534841,annotator2,57_speaker31_female,1,2
2021-05-04 21:35:01.287080,annotator2,53_speaker34_female,4,4
2021-05-04 21:35:33.883234,annotator2,39_speaker11_female,3,4
2021-05-04 21:36:11.566720,annotator2,13_speaker33_female,5,5
2021-05-04 21:36:53.581460,annotator2,10_speaker25_male,3,5
2021-05-04 21:37:29.872306,annotator2,6_speaker19_male,4,4
2021-05-04 21:38:58.569087,annotator2,33_speaker6_female,2,3
2021-05-04 22:57:37.439351,annotator2,24_speaker33_female,4,5
2021-05-04 22:58:17.171525,annotator2,28_speaker3_female_1,1,2
2021-05-04 22:59:16.601898,annotator2,40_speaker14_female,2,3
2021-05-04 22:59:47.339519,annotator2,21_speaker14_female_2,2,3
2021-05-04 23:00:04.385887,annotator2,58_speaker3_female,2,2
2021-05-04 23:00:38.485034,annotator2,34_speaker27_female,2,2
2021-05-04 23:01:40.625725,annotator2,18_speaker27_female,3,4
2021-05-04 23:01:59.534119,annotator2,46_speaker3_female,1,2
2021-05-04 23:02:24.000585,annotator2,41_speaker14_female_1,3,3
2021-05-04 23:03:09.199332,annotator2,40_speaker32_female,5,4
2021-05-04 23:03:35.741305,annotator2,46_speaker13_male,4,4
2021-05-04 23:04:11.193080,annotator2,50_speaker18_female_1,3,2
2021-05-04 23:05:04.110375,annotator2,12_speaker21_male,3,4
2021-05-04 23:05:59.075244,annotator2,37_speaker7_male,4,5
2021-05-04 23:06:59.278657,annotator2,57_speaker14_female,3,3
2021-05-04 23:07:38.172807,annotator2,24_speaker14_female,3,3
2021-05-04 23:08:31.863477,annotator2,8_speaker2_female_1,5,3
2021-05-04 23:09:19.248472,annotator2,25_speaker14_female,3,2
2021-05-04 23:10:09.953171,annotator2,4_speaker7_male,3,3
2021-05-04 23:10:47.165065,annotator2,55_speaker9_female_1,4,3
2021-05-04 23:11:25.742856,annotator2,26_speaker14_female,2,3
2021-05-04 23:12:08.602344,annotator2,22_speaker7_male,4,5
2021-05-04 23:12:55.365870,annotator2,13_speaker42_female,2,3
2021-05-04 23:13:33.159776,annotator2,22_speaker25_male,4,4
2021-05-04 23:14:08.726437,annotator2,3_speaker25_male,2,3
2021-05-04 23:14:38.645555,annotator2,43_speaker17_female,3,3
2021-05-04 23:15:11.804041,annotator2,54_speaker18_female_1,4,3
2021-05-04 23:15:35.931303,annotator2,6_speaker37_female,3,4
2021-05-04 23:15:58.611828,annotator2,58_speaker5_female,3,3
2021-05-04 23:16:39.839574,annotator2,25_speaker7_male,3,3
2021-05-04 23:17:30.178906,annotator2,22_speaker1_female,2,3
2021-05-04 23:18:05.029159,annotator2,20_speaker39_male,1,1
2021-05-04 23:18:43.106391,annotator2,30_speaker3_male,4,4
2021-05-04 23:19:40.082372,annotator2,49_speaker14_female,3,3
2021-05-04 23:21:16.467957,annotator2,8_speaker14_female,2,2
2021-05-04 23:22:18.997622,annotator2,46_speaker16_male_1,4,4
2021-05-04 23:23:26.096837,annotator2,32_speaker5_female_1,3,3
2021-05-04 23:24:30.865179,annotator2,21_speaker18_female,5,4
2021-05-04 23:26:00.755878,annotator2,3_speaker35_female,2,2
2021-05-04 23:26:42.474530,annotator2,16_speaker14_female,2,3
2021-05-04 23:27:07.733982,annotator2,49_speaker36_male,2,3
2021-05-04 23:29:07.805655,annotator2,55_speaker9_female,4,4
2021-05-04 23:29:33.607707,annotator2,41_speaker10_female,4,4
2021-05-04 23:32:15.338499,annotator2,5_speaker37_female,3,3
2021-05-04 23:32:53.336604,annotator2,13_speaker14_female,2,4
2021-05-04 23:33:41.072961,annotator2,5_speaker14_female_1,2,2
2021-05-04 23:34:28.713719,annotator2,8_speaker14_female_2,2,2
2021-05-04 23:34:54.492889,annotator2,2_speaker3_female,4,5
2021-05-04 23:35:22.841953,annotator2,28_speaker33_female,3,3
2021-05-04 23:36:24.798352,annotator2,36_speaker19_male,4,2
2021-05-04 23:36:56.352429,annotator2,54_speaker42_female,3,3
2021-05-04 23:37:49.768616,annotator2,8_speaker21_male,2,2
2021-05-04 23:38:34.724853,annotator2,10_speaker23_female,3,2
2021-05-04 23:39:01.191514,annotator2,57_speaker21_male,4,4
2021-05-04 23:39:29.679121,annotator2,54_speaker3_female_1,4,4
2021-05-04 23:39:47.388409,annotator2,57_speaker9_female,4,4
2021-05-04 23:40:23.370574,annotator2,53_speaker18_female_1,4,5
2021-05-04 23:40:56.394672,annotator2,12_speaker27_female,3,4
2021-05-04 23:41:29.699323,annotator2,45_speaker3_male,4,4
2021-05-04 23:42:23.425578,annotator2,1_speaker21_male,2,2
2021-05-04 23:42:50.096274,annotator2,47_speaker22_male,5,5
2021-05-04 23:43:33.457036,annotator2,4_speaker23_female,3,3
2021-05-04 23:44:14.726332,annotator2,25_speaker32_female,4,4
2021-05-04 23:44:55.003299,annotator2,21_speaker5_female,3,3
2021-05-04 23:45:41.460169,annotator2,29_speaker13_male,3,2
2021-05-04 23:46:23.640164,annotator2,2_speaker9_female,4,5
2021-05-04 23:47:23.251101,annotator2,27_speaker19_male,4,4
2021-05-04 23:48:19.432239,annotator2,47_speaker35_female,2,3
2021-05-04 23:49:20.660653,annotator2,23_speaker1_female,2,2
2021-05-04 23:49:54.255092,annotator2,58_speaker1_female,2,3
2021-05-04 23:50:34.106884,annotator2,48_speaker1_female,3,3
2021-05-04 23:51:12.351310,annotator2,3_speaker2_female,4,4
2021-05-04 23:51:49.829456,annotator2,34_speaker34_female,3,4
2021-05-04 23:52:27.015160,annotator2,30_speaker23_female,3,4
2021-05-04 23:53:07.573950,annotator2,21_speaker3_female_1,3,3
2021-05-04 23:53:39.469128,annotator2,32_speaker31_female,1,1
2021-05-04 23:54:12.907535,annotator2,13_speaker3_female_4,1,2
2021-05-04 23:55:06.108326,annotator2,7_speaker22_male,5,5
2021-05-04 23:55:35.378496,annotator2,39_speaker35_female,4,4
2021-05-04 23:56:16.572541,annotator2,27_speaker3_female_1,2,2
2021-05-04 23:56:43.834248,annotator2,49_speaker1_female,3,4
2021-05-04 23:57:14.277916,annotator2,24_speaker21_male,2,3
2021-05-04 23:57:50.277340,annotator2,47_speaker18_female,4,4
2021-05-04 23:58:36.315529,annotator2,7_speaker14_female_1,2,3
2021-05-04 23:59:23.461157,annotator2,26_speaker26_female,4,3
2021-05-04 23:59:56.211139,annotator2,55_speaker24_female,4,5
2021-05-05 00:01:00.648439,annotator2,36_speaker27_female,2,2
2021-05-05 00:01:35.927482,annotator2,43_speaker18_female,5,3
2021-05-05 00:02:16.662560,annotator2,18_speaker26_female,5,3
2021-05-05 01:29:15.365006,annotator2,22_speaker2_female_1,4,4
2021-05-05 01:30:11.701473,annotator2,31_speaker3_female,2,3
2021-05-05 01:30:52.433033,annotator2,47_speaker17_female,3,3
2021-05-05 01:31:43.219870,annotator2,31_speaker14_female_2,2,3
2021-05-05 01:32:05.336119,annotator2,6_speaker3_female,4,4
2021-05-05 01:32:42.491622,annotator2,22_speaker14_female,4,3
2021-05-05 01:33:47.285556,annotator2,31_speaker29_male,5,5
2021-05-05 01:34:45.329437,annotator2,24_speaker19_male,4,4
2021-05-05 01:35:29.038565,annotator2,26_speaker34_female,5,5
2021-05-05 01:36:06.625906,annotator2,33_speaker1_female,1,2
2021-05-05 01:36:40.962894,annotator2,11_speaker3_female_1,4,4
2021-05-05 01:37:13.208917,annotator2,20_speaker14_female_1,3,3
2021-05-05 01:37:43.778140,annotator2,28_speaker27_female,2,3
2021-05-05 01:38:34.214281,annotator2,4_speaker3_male,3,4
2021-05-05 01:38:59.352463,annotator2,44_speaker6_female,1,2
2021-05-05 01:39:38.001263,annotator2,8_speaker32_female,5,4
2021-05-05 01:40:22.189776,annotator2,5_speaker30_male,1,2
2021-05-05 01:40:49.609318,annotator2,41_speaker9_female,4,4
2021-05-05 01:41:14.193796,annotator2,34_speaker39_male,1,1
2021-05-05 01:41:41.676559,annotator2,36_speaker3_female,1,1
2021-05-05 01:42:30.296246,annotator2,5_speaker12_male,1,1
2021-05-05 01:42:56.994348,annotator2,56_speaker14_female_1,4,4
2021-05-05 01:43:39.826430,annotator2,4_speaker9_female,3,4
2021-05-05 01:43:58.707230,annotator2,45_speaker5_female,3,4
2021-05-05 01:44:33.916090,annotator2,13_speaker11_female,4,5
2021-05-05 01:45:15.612212,annotator2,1_speaker14_female_1,2,2
2021-05-05 01:45:44.707346,annotator2,21_speaker14_female_1,2,2
2021-05-05 01:46:32.583791,annotator2,1_speaker14_female,2,2
2021-05-05 01:47:03.651726,annotator2,29_speaker35_female,5,4
2021-05-05 01:47:22.039725,annotator2,46_speaker11_female,3,4
2021-05-05 01:48:04.158946,annotator2,40_speaker23_female,2,2
2021-05-05 01:48:52.590234,annotator2,35_speaker35_female,3,4
2021-05-05 01:49:29.725412,annotator2,23_speaker23_female,1,1
2021-05-05 01:49:53.283638,annotator2,54_speaker23_female,3,3
2021-05-05 01:50:46.591374,annotator2,4_speaker34_female,3,4
2021-05-05 01:51:29.095074,annotator2,21_speaker35_female,2,2
2021-05-05 01:52:06.309893,annotator2,20_speaker14_female_2,2,3
2021-05-05 01:52:26.976779,annotator2,41_speaker3_female,3,3
2021-05-05 01:53:22.855735,annotator2,19_speaker17_female,4,3
2021-05-05 01:54:20.183898,annotator2,8_speaker18_female,3,3
2021-05-05 01:55:10.121631,annotator2,29_speaker29_male,3,4
2021-05-05 01:55:48.653876,annotator2,34_speaker2_female,4,3
2021-05-05 01:56:10.389244,annotator2,59_speaker9_female,4,4
2021-05-05 01:57:06.365105,annotator2,8_speaker13_male,4,2
